tweet,label
Temos aí duas questões neh..? 1 - Se ele só está com Febre porque está internado? Cidadãos normais que chegam com febre a hospitais São mandados para casa. Para uma quarentena. Dizem que hospitais São apenas para casos graves? Pq esse privilégio? E outra. R7 é fakenews?,0.0
@yekasy_ será que ele tá sem palitó porque tá com febre?,1.0
Perfeita observação! Quanto mais pessoas testadas mais fidelidade dos diagnósticos. Enquanto isso ficamos nessa agonia. Eu mesmo estou com a garganta ruim um pouco de tosse as vezes coriza mas o medo e a dúvida são constantes.,0.0
A desculpa do peidorreiro é a tosse. Opa tosse é melhor não!!,0.0
N sei se to com ansiedade ou falta de ar,1.0
Nossa como eu jantei fico até com falta de ar,0.0
ta geral com tosse nesse planeta,1.0
Começando a ficar com medo da minha tosse/falta de ar estou tão paranoica por conta dos meus pais serem do grupo de risco e mesmo assim esse sintomas,1.0
a gente imitando a cardi b // acordei com febre domingo,1.0
Já faz uns 3 dias q tô doente  e hj acordei com mtaaaa falta de ar e dor nas costas/peito quando respiro fundo(ou pelo menos tento),1.0
É que têm vários que testa sua febre pagando de bom companheiro Esperando a chance de jogar areia nos seus olhos Fica ligado em quem toca sua mão e quem você chama de parceiro E o Diabo chega como um bom sócio,0.0
hoje eu acordei muito mal to com sintomas de COVID-19 e mandando áudio pro pessoal da minha equipe e eles repararam que to ofegante e pra ajudar eu to sentindo cansaço e falta de ar,1.0
.@joalin revela se sua tatuagem é ou não real: https://febreteen.com.br/2020/03/joalin-loukamaa-revela-se-sua-tatuagem-e-ou-nao-real/ RT,0.0
eu tenho dificuldade de respirar em algumas situações e com esse negocio meu psicológico jura que eu to com falta de ar,0.0
DIARIO QUARENTENA Semana 1 de isolamento: pego gripe  fico muito mal  febre e dor no corpo. Me isolo da minha familia com medo que seja corona. Semana 2: picos de ansiedade,1.0
Toda vez que me deito pra dormir começa uma tosse fudida. O único jeito de resolver seria não dormir?,1.0
isso era febre nunca consegui faze ele da a volta,0.0
Sonho dia 30/03: Tava no condomínio da minha tia e comecei a tossir muito aí comecei a ter falta de ar e percebi q tava com o corona acordei hshshshs,0.0
meu irmão ta com febre FUDEUUU,1.0
- Meu amor... - Que foi? - Esse amor... - Oi? - Dá 40 graus de febre! - O quê?! - Queima pra valer! - Ai não querido! - Queima pra valer! - Vou ligar já pro SAMU!,0.0
To com febre de novo mano,1.0
Meu foda que a gente acaba entrando no dilema será que é só uma gripona acompanhada de tosse seca ou o coronga chegou pra mim,1.0
parece que vou explodir e não tô aguentando mais essa falta de ar,1.0
acordei com a notícia que a empresa vai realmente voltar às atividades na segunda feira mandaram um vídeo institucional dizendo que eles vão tomar medidas tipo medir a febre dos funcionários todos os dias etc.. eu não sei oq pensar,0.0
Mano compra uns gengibre e faz uns chás pra dar uma aliviada na tosse da uma boa ajudada. Força aí!,1.0
Não to me aguentando de falta de ar...n sei se é ansiedade ou corona virus,1.0
Aqui em Barcelona a polícia teve que entrar num ap e interromper uma suruba de 8. Foram todos presos e um deles ainda tava com febre e tosse.,0.0
Eu sofri por causa do Rick e não dela,0.0
Eu com febre e fazendo teste na internet pra ver se to com corona,1.0
mas não quero que a manu saia,0.0
Chatona vc,0.0
Eu tava com tanta febre ontem de madrugada q eu delirei com meu vô me abraçando e falando q eu tinha q ser feliz e eu não conseguia parar de chorar,1.0
Tosse diabo.,1.0
#Edicao10 meu marido está com um corisa e um mal está Geral ele tem 61 ano mas não tem febre... Preciso lavar ele no hospital?,1.0
Her': @AnneMarie lança música em homenagem a sua mãe: http://febreteen.com.br/2020/03/her-anne-marie-lanca-musica-em-homenagem-a-sua-mae/ RT,0.0
AJkkjjudd de lei,0.0
nossa capaz de eu morre de falta de ar pela máscara antes de pegar covid,0.0
Sexta me deu crise de ansiedade daí me deu dor de cabeça e enjoo deu ruim no meu intestino e subiu minha temperatura. Febre + falta de ar + mal estar + dor de cabeça. Jurei que tava com coronavírus. Parei de consumir muita informação e deu uma ajudada.,0.0
exemplo de ontem kkkkkkkk sei resolver nada não fiquei só com febre e com o nariz entupido,1.0
Eu tava meio gripada semana passada e começo dessa semana com tosse doe de garganta enfim meu pai fez um cha de uma folha q ele plantou aqui em casa  tomei por 4 dias to renovada juro,0.0
deco  já falei quer né matar tosse do meu lado,1.0
Sandy que tosse é essa,0.0
a médica disse que pulmão direito dele já tá bem comprometido mas hj ele teve menos febre que os outros dias,1.0
DNA PERFEITO: essas fotos provam que o filho do @Louis_Tomlinson é a cara do pai: https://febreteen.com.br/2020/04/dna-perfeito-essas-fotos-provam-que-filho-de-louis-tomlinson-e-a-cara-do-pai/ RT,0.0
Ardendo de febre!,1.0
Os fãs estão surtando achando que o Harry Styles raspou a cabeça durante a quarentena. Vem entender!: https://febreteen.com.br/2020/04/os-fas-estao-surtando-achando-que-o-harry-styles-raspou-a-cabeca-durante-a-quarentena-vem-entender/ RT,0.0
tô com uma falta de ar,1.0
Exatamente esse gado só tem medo de febre aftosa são uns dementes!,0.0
Falta de ar deve chamar atenção' diz David Uip médico em isolamento por Covid-19 explica os sintomas | Coronavírus | G1,0.0
tosse igualzinho uma fumante kkkk mas é a coisa mais linda do mundo tbm,0.0
MAS NÃO NÃO ADIANTOUUUUH VC NÃO SABE O AHE E AMAR VC NÃO SABE O QUE É AMOR,0.0
Odeio começar a ficar assim e me dar tontura e falta de ar odeioooo,1.0
Praticamente todos os que trabalham comigo. Eu respondo: Então o Brasil é culpado da doença de chagas e febre amarela. Aí ficam tudo dãaaaa,0.0
Olha a hora que acordo passando mal com falta de ar e dor no peito,1.0
Hoje vendo algumas coisas do coronavírus me deu crise de ansiedade e falta de ar na hora. o que eu fiz: deitei no chão gelado levantei minhas pernas e liguei o ventilador. Tentei procurar ficar calma até melhorar... já to bem melhor agora :),0.0
acho que to com tosse e febre?????? fudeu,1.0
uma bixarada estilo criminosas surradas pela vida não tem sensibilidade alguma mesmo. tudo é frescura pra essas #vazias,0.0
Sou tão solitária que quando dou muita risada fico com falta de ar,0.0
não to fazendo nd e to morrendo de falta de ar,1.0
convenio passou um número pra quem estiver com algum sintoma verificar se deve ir ou não pro hospital ok mas as pessoas dão uma tosse e liga lá e eles orientam ficar em casa porém a empresa não parou e exige atestado e fica eu e minha chefe no meio desse sururu,0.0
Caio eu te amo vsf que saudade de vc,0.0
serio n da eu n consigo com gente q fica calma uma hora vai passar caralho sera mesmo??? e quando passar quantos vão ter morrido???? morrer eh o de menos caralho e o sofrimento até morrer???? passar fome???? morrer de tanta falta de ar????,0.0
cochilei e agora acordei queimando de febre,1.0
E pq escolheu alimentos?,0.0
Tô com tosse será que estou com coronga ou apenas engasguei com a saliva,0.0
No PS quando um paciente entra com febre tosse e falta de ar administrar dipirona xarope oxigênio e Tylenol são tão eficientes quanto o tratamento de qualquer SRAG. A análise clínica ou solução humana é mais rápida que o tempo computacional. +,1.0
Niall Horan conta que Hailee Steinfeld sabe que as músicas de seu novo álbum são para ela: https://febreteen.com.br/2020/03/niall-horan-conta-que-hailee-steinfeld-sabe-que-as-musicas-de-seu-novo-album-sao-para-ela/ RT,0.0
Já tive esses sintomas alguns meses atrás e era intoxicação alimentar. Dor de cabeça era por causa do fígado febre e dor de barriga era por causa da comida ruim. Pensamento positivo ajuda muito mas as precauções de isolamento são importantes nesse momento.,0.0
hahahahaha febre aftosa rolando solta,0.0
37 8 é muita febre?,1.0
ai q falta de ar meu deus acho q vo morre,1.0
Eu sei que eu tô tendo uma crise de ansiedade quando eu fico inquieta e com falta de ar ...,0.0
Que falta de ar  do nada. Credo,1.0
Eu mesmo tendo falta de ar ontem no supermercado,1.0
a menina do meu curso com gripe febre tosse e só falta a falta de ar pra confirmar o corona,1.0
saber que a falta de ar é de ansiedade consegue ser ainda mais desesperador,0.0
Só uma dúvida: esse pessoal da carreata...como se mede a febre deles???,0.0
Sem mostrar seus exames para Covid-19 Bolsonaro é flagrado em acesso de tosse durante reunião com ministros assista,0.0
Boa tarde César Trailli sabe me dizer quando vai começar as aulas do município quando será que acaba está quarenta. Acho que tô com coronavírus pois é muita dor de cabeça febre e tosse seca sem parar. #SP1,1.0
VC EH FRIO EH CALOR EH FEBRE DE AMOR SDD DE PAIXÃO,0.0
Amamos! @BTS_twt lança web série para ajudar fãs a aprender coreano http://febreteen.com.br/2020/03/bts-lanca-web-serie-para-ajudar-fas-a-aprender-coreano/ RT,0.0
Podia sentir seus doces beijos  seus braços abertos Esta febre por você está me queimando por dentro Eu dirigi a noite toda para chegar até você Tem algum problema?,0.0
O Covid 19 através da insuficiência respiratória aguda afoga tanto que mata a pessoa por falta de ar se ela não tiver um respirador artificial. #ignorancia #isolamento,0.0
Tosse tá ok Resfriado tá ok Falta de ar ok Brota no Brasil pegar doença dos chinês kkk,0.0
Infelizmente é isso todas as outras pandemias foram assim a diferença é que nessa a pessoa infectada muitas vezes não tem sintoma algum e ja está espalhando vírus onde for através de tosse espirro catarro ou suor tbm!,0.0
No outro dia tomei um choque e o cachorrinho da vizinha mordeu meu pé. E no sábado cortei o dedo e ainda paguei tosse da minha mãe. E isso,1.0
Drauzio Varella falando Imunidade já subiu Febre baixou Até melhorou a intensidade da energia elétrica aqui de casa.,0.0
medir a febre e ver se está com tosse,1.0
A PANDEMIA  nós resolveriamos fácil  mas  essa PRAGA que assola o País  é que está piorando tudo. A única contaminação que esse pessoal teme  é a FEBRE AFTOSA  essa sim  pode dizimar o rebanho inteiro.,0.0
Como saber se sua falta de ar é rinite  crise de ansiedade ou sintoma? Não sei,0.0
família inteira com febre @uglyrian qual a receita do teste????,0.0
Fui dormir essa noite tossindo e acordei com muita falta de ar  tá doendo muito pra respirar Mandem aquela energia positiva pra que seja só minha asma atacada?,1.0
A minha mãe queria ir à igreja (e foi) com uma tosse de cavalo velho. Difícil viu,1.0
KKKKKKKKKKKKKKKKKK vou fazer Corona e Febre amarela: Um amor doentio,0.0
Eu engasguei com o suco dentro do mercado e comecei a tossir que nem tosse de cachorro kkkkk Se eu estou viva agora  pq Deus é na minha vida kkkkkkkkkk,0.0
como que dorme com falta de ar????? que ódio,1.0
Não esperava menos da tua pessoa,0.0
tossindo e com falta de ar. espero q seja apenas pq eu sou fumante e acabei de subir uma ladeira puxando mais d 20k num carrinho,0.0
Tô usando máscara o dia inteiro desde ontem  inclusive pra dormir. Já tô passando mal de falta de ar.,0.0
Agora o sintoma mais sério de todos: falta de ar! Esse é um sintoma mais grave que indica que você pode ter um caso mais severo da covid19. Então se apresentar falta de ar junto à febre e tosse aí é a hora de procurar ajuda médica!,0.0
ok eu to com febre......rezem por mim!,1.0
Ontem fazendo exercício em casa eu tive um ataque de ansiedade e achei que ia morrer de falta de ar de corona virus naquela hora mesmo.,0.0
acordei ardendo em febre  grande dia,1.0
É inevitável já olhar torto pra quem tosse ou espirra sem tomar os devidos cuidados de proteção,0.0
tive febre a noite  estou com calafrios  muito cansaço e morrendo de medo,1.0
,0.0
irei ignorar essa tosse tá tudo ok,1.0
Mano o coronavírus me tirou a tranquilidade de ter uma simples tosse ou uma coriza dor de cabeça... ou os três juntos,1.0
Passei mal pela combinação horas sem comer + sertralina e quase tive um ataque de ansiedade achando que estava com febre,0.0
Hahahs muito obrigada  lembro da febre nerd que foi  mas toda vez que tentei ler não consegui e aí se eu falar isso em público hahaha,0.0
Sim pra ajudar o Carlos é asmático então meu maior medo na vida é pegar coronga então tudo eu acho q pode ser esses dias tô com tosse virgem Maria,1.0
desci pra levar o lixo. meu olho coçou assim que abri a porta. já no corredor veio a tosse. agora estou sentindo a garganta coçar,1.0
me add amanha febre amar ele,0.0
Flay tosse sem por a mão na boca #BBB20,1.0
Eu tô com uma tosse bem estranha,1.0
Ótimo horário pra dar falta de ar,1.0
Não sei se estou com calor com frio com febre ou sei lá o que,1.0
Pra quem eu vou falar q to com febre e falta de ar no meio da madrugada agr?,1.0
eu to com mt tosse dor no corpo dor de cabeça e coriza... não sei se é de tanto ficar deitado com o ventilador na cara ou sei lá,1.0
Nesse reconheceu que a gripe é forte. No próximo que pode causar febre. No seguinte que pode até dar em impeachment.,0.0
eu to gripada e com febre era só oq eu precisava EEEEEEEEEEEE merda,1.0
Sim mano eu entrei no metro hoje pq tive que ir em uma agência quase que obrigado e o ar condicionado tava tão forte que eu tossi e eu entrei em uma crise de tosse atoa. Um semi desespero,0.0
Mais uma madrugada lutando com essa febre não aguento mais,1.0
Estou com febre e muita dor de cabeça. Será que terei a sorte de ir embora dessa porra de vida?,0.0
Vai na UBS do seu bairro...da pra pegar isso rápido - eles encaixam coisas simples .Tá com febre? Vai tomando anti inflamatório e analgésico enquanto isso...espero que de uma aliviada,1.0
No caso do Alcolumbre acho q é febre aftosa,0.0
Normal rs Falando em normal se recuperou da febre agricultor?,1.0
falei pra minha mãe que tava de falta de ar ela disse que é falta de beijar kkkkkkkkkkk,1.0
e se o paredão for Thelma e Babu? a não,0.0
se eu der um ESPIRRO minha mãe vem correndo ver se eu tô com febre porque eu sou do grupo de risco,1.0
De 5 em 5 minutos eu coloco a mão na minha testa pra ver se estou com febre,0.0
Sintomas de uma gripe normal Só que com febre alta e falta de ar,1.0
